Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
3/6/23,NYSE (N),944503154,37691979,80419236,1062614369,45712930436,2798272066,3675648099,52186850601,3745985,178476,635082,4559543
3/6/23,NYSE Arca (P),196686801,274195488,430568388,901450677,7625705056,18634072592,13231160851,39490938499,2257762,1290351,3147444,6695557
3/6/23,NASDAQ (Q),484667538,162685516,1048891448,1696244502,21350695320,13029980964,51840799326,86221475610,6581757,1201925,8430958,16214640
3/6/23,Members Exchange (U),131089262,52305569,138539478,321934309,4211185509,3135818381,5529707375,12876711264,1553177,317926,1416533,3287636
3/6/23,Investors Exchange (V),126267173,21455564,99686064,247408801,6849455524,1527295558,5636175426,14012926508,1781807,157317,1398088,3337212
3/6/23,NASDAQ PSX (X),18753287,13570694,21377867,53701848,708301942.8,997593347,1387951911,3093847201,235146,83584,240073,558803
3/6/23,BYX Equities (Y),40931966,27814546,35657988,104404500,1009100130,1419318184,1250937323,3679355637,399514,158151,343237,900902
3/6/23,BZX Equities (Z),172357771,87533422,196141960,456033153,6838333037,6604244411,8607081866,22049659313,2373633,564222,2077593,5015448
3/3/23,NYSE American (A),9689180,18781483,8773813,37244476,365121844.4,536806213.1,368495923.6,1270423981,109725,87388,84139,281252
3/3/23,NASDAQ BX (B),13186679,9067915,15838344,38092938,612548528,672504919.2,834000229,2119053676,269075,61950,236466,567491
3/3/23,NYSE National (C),23173325,11940590,18786958,53900873,641328938.2,514094488.9,584899647.6,1740323075,324757,73524,247011,645292
3/3/23,FINRA / Nasdaq TRF Chicago (DB),6641458,2251976,10641435,19534869,221917453.6,93249872.14,602715009.3,917882335,28383,8370,47645,84398
3/3/23,FINRA / NYSE TRF (DN),301099778,244031556,845710077,1390841411,7589653502,8353609933,30648684345,46591947780,873936,488509,1591631,2954076
3/3/23,FINRA / Nasdaq TRF Carteret (DQ),1304202795,570937941,1682646516,3557787252,53583955971,34307108965,64302795721,1.52194E+11,8081410,1869263,7409477,17360150
3/3/23,MIAX Pearl (H),41168908,50639440,52371382,144179730,864487315,2440014242,1989070841,5293572398,366519,219571,361602,947692
3/3/23,EDGA Equities (J),57656174,28902601,55791161,142349936,1810095092,1445731771,2232597524,5488424388,711631,171795,626491,1509917
3/3/23,EDGX Equities (K),217315070,116169390,340899017,674383477,6616774932,6131409627,12525141285,25273325844,1777456,538743,1929018,4245217
3/3/23,LTSE (L),60706,13624,930326,1004656,7705654.35,974569.3057,13062711.38,21742935.04,746,39,1055,1840
3/3/23,NYSE Chicago (M),11730776,10386077,18385503,40502356,787755503.9,1036700309,2806471647,4630927459,61811,5039,60446,127296
3/3/23,NYSE (N),890307989,44207379,77960439,1012475807,42284904970,3369645990,3603719923,49258270883,3608928,194738,625870,4429536
3/3/23,NYSE Arca (P),192072264,298233623,436825188,927131075,7572927044,21201537983,13915671881,42690136908,2154872,1298812,3095432,6549116
3/3/23,NASDAQ (Q),476655533,179796173,1042334755,1698786461,21484275945,14746917846,56128510071,92359703863,6246103,1215804,8378668,15840575
3/3/23,Members Exchange (U),129233806,56401486,144238782,329874074,4139335668,3858879175,5878396368,13876611212,1480111,342716,1410032,3232859
3/3/23,Investors Exchange (V),126586904,24509240,102025594,253121738,6845514245,1736322955,5965715786,14547552987,1782376,176957,1424886,3384219
3/3/23,NASDAQ PSX (X),16465172,15498890,19375629,51339691,582039795.2,1329250230,1187199648,3098489673,199637,95695,228892,524224
3/3/23,BYX Equities (Y),41145843,31470071,37317863,109933777,1017218278,1694758434,1384949769,4096926481,387321,162981,351076,901378
3/3/23,BZX Equities (Z),177990190,98653725,206883399,483527314,7236326825,7915560849,9471237490,24623125163,2433161,605883,2114248,5153292
3/2/23,NYSE American (A),11798839,17742901,11306569,40848309,418944989.6,520549620.4,422166862.5,1361661472,124099,77947,90954,293000
3/2/23,NASDAQ BX (B),14469367,8457083,15244159,38170609,642422937.5,576233509.3,779238545.2,1997894992,294327,60610,254444,609381
3/2/23,NYSE National (C),24670429,10208206,18687634,53566269,672155921.3,461373561.2,612537004.6,1746066487,327941,69939,237034,634914
3/2/23,FINRA / Nasdaq TRF Chicago (DB),6534056,2094929,11060030,19689015,246362535.7,116141490.9,649130291.3,1011634318,29126,7629,50118,86873
3/2/23,FINRA / NYSE TRF (DN),316306330,222663042,910747258,1449716630,8491430383,8511456344,30071007110,47073893837,882558,440319,1649228,2972105
3/2/23,FINRA / Nasdaq TRF Carteret (DQ),1309279743,538971615,1756980251,3605231609,55215839081,31452297268,59553798240,1.46222E+11,8221140,1876496,7443823,17541459
3/2/23,MIAX Pearl (H),46618306,54717213,56530777,157866296,988774088.5,2388595343,2130481411,5507850843,392224,229653,374296,996173
3/2/23,EDGA Equities (J),60044398,27764646,56374391,144183435,1962941318,1428534566,2370100996,5761576880,757343,188145,635625,1581113
3/2/23,EDGX Equities (K),228269216,105282829,382830391,716382436,6966205637,5359481145,11938612496,24264299277,1845628,495401,1999402,4340431
3/2/23,LTSE (L),162103,3399,96354,261856,7859207.31,71453.06,4932932.055,12863592.43,771,26,751,1548
3/2/23,NYSE Chicago (M),17033534,13747361,12602844,43383739,1074747278,1733113002,1589524223,4397384504,53022,4114,52319,109455
3/2/23,NYSE (N),924351559,41100404,75669123,1041121086,43619798083,2979450687,3434874605,50034123375,3852939,183108,609901,4645948
3/2/23,NYSE Arca (P),220442801,293429237,519037829,1032909867,8187074651,19665417124,14340573826,42193065602,2285893,1318786,3199257,6803936
3/2/23,NASDAQ (Q),508818970,168836554,1031952058,1709607582,22105473577,13476571813,50603816276,86185861666,6395773,1183655,8372539,15951967
3/2/23,Members Exchange (U),141793861,56934161,176770615,375498637,4339829228,3581811332,5781068950,13702709510,1545693,335595,1409742,3291030
3/2/23,Investors Exchange (V),136512684,23808852,107812308,268133844,7198618700,1689174598,6219416641,15107209939,1810083,161868,1453363,3425314
3/2/23,NASDAQ PSX (X),16836944,14296748,22133803,53267495,646518045.4,1041741942,1297538524,2985798511,202454,84180,223465,510099
3/2/23,BYX Equities (Y),45993998,31431563,41100652,118526213,1105092092,1552777634,1342690541,4000560267,422083,159832,367027,948942
3/2/23,BZX Equities (Z),190252502,94642314,226829007,511723823,7246571005,7371867182,8537306531,23155744718,2424004,580148,2023968,5028120
3/1/23,NYSE American (A),9812221,19754123,10403771,39970115,378078402.7,572417691,350297777.2,1300793871,114473,83739,88996,287208
3/1/23,NASDAQ BX (B),15836400,9184937,16243693,41265030,731452903.5,654047561.5,832223655.6,2217724121,349160,62917,289706,701783
3/1/23,NYSE National (C),26140474,12971300,21376255,60488029,703455365.6,596509319.1,596255176.4,1896219861,356677,81184,276643,714504
3/1/23,FINRA / Nasdaq TRF Chicago (DB),6134497,2059589,11013891,19207977,196003744.5,119378942.8,541224746,856607433.4,26583,9015,47682,83280
3/1/23,FINRA / NYSE TRF (DN),310634699,251205292,805469477,1367309468,7480071218,9451081627,32390100998,49321253843,875866,479476,1708591,3063933
3/1/23,FINRA / Nasdaq TRF Carteret (DQ),1240035118,588389605,1596040009,3424464732,53089294965,36524441481,59278591704,1.48892E+11,8698609,1985210,7892390,18576209
3/1/23,MIAX Pearl (H),56695297,62620933,57642647,176958877,1084393703,2865837926,1947440257,5897671886,455014,265178,445397,1165589
3/1/23,EDGA Equities (J),62333143,30244898,57811207,150389248,1908116007,1559603168,2240513922,5708233096,800083,190683,695115,1685881
3/1/23,EDGX Equities (K),228758963,110515078,328486251,667760292,6762713375,5650485562,11748445269,24161644205,1887051,534082,2037488,4458621
3/1/23,LTSE (L),48795,25998,130306,205099,5483161,2642035.02,6589980.899,14715176.92,612,31,746,1389
3/1/23,NYSE Chicago (M),25556418,12001601,14179634,51737653,1207017537,2170110729,1976830766,5353959033,64407,6057,59756,130220
3/1/23,NYSE (N),962442189,46741710,75927603,1085111502,44202238786,3309060085,3300625245,50811924116,4133417,199174,639849,4972440
3/1/23,NYSE Arca (P),229590139,344872215,419994653,994457007,9030504075,23190509711,15660676964,47881690750,2456760,1490445,3397300,7344505
3/1/23,NASDAQ (Q),520169247,198490215,1048911859,1767571321,22950358451,15417958197,52201093958,90569410605,6869392,1354749,8931989,17156130
3/1/23,Members Exchange (U),152382146,60805879,163691747,376879772,4663541652,4079260271,5659373703,14402175626,1667004,380101,1461029,3508134
3/1/23,Investors Exchange (V),140186794,26804431,108526358,275517583,7576629770,1760515932,5739952191,15077097892,1925802,180978,1491073,3597853
3/1/23,NASDAQ PSX (X),19292185,17216665,22153497,58662347,785925627.3,1377871891,1352462336,3516259854,240536,104268,245337,590141
3/1/23,BYX Equities (Y),46609471,31858536,40770320,119238327,1131750732,1635689411,1322989318,4090429461,435588,158340,381767,975695
3/1/23,BZX Equities (Z),192232790,111790571,187535686,491559047,7294571496,9058251348,8457670874,24810493719,2528215,689897,2064201,5282313
2/28/23,NYSE American (A),9769949,21650555,7331010,38751514,381739325.9,587085344,322985038.7,1291809709,110785,71076,80068,261929
2/28/23,NASDAQ BX (B),15302503,8218289,16064754,39585546,717776503.2,604601799.9,766670898.9,2089049202,316118,53556,261081,630755
2/28/23,NYSE National (C),26199016,10613272,18047016,54859304,749723671.7,513941320,550940719.2,1814605711,358193,67641,252882,678716
2/28/23,FINRA / Nasdaq TRF Chicago (DB),6113682,2104659,10004212,18222553,204193886.1,123473483.4,570477767,898145136.5,26037,7053,46704,79794
2/28/23,FINRA / NYSE TRF (DN),302773526,220121821,793848203,1316743550,7381902751,8063922909,30161831676,45607657336,830368,424745,1609695,2864808
2/28/23,FINRA / Nasdaq TRF Carteret (DQ),1470871565,521551681,1726153738,3718576984,64883416531,33871287295,62705274221,1.6146E+11,8280753,1688672,7322949,17292374
2/28/23,MIAX Pearl (H),50156184,54249517,50259968,154665669,1021831092,2466939173,1981531803,5470302069,411821,225492,392813,1030126
2/28/23,EDGA Equities (J),60756643,29270091,55167471,145194205,2036034325,1762960992,2453407113,6252402430,800556,182805,662955,1646316
2/28/23,EDGX Equities (K),211479943,95543115,308921847,615944905,6310743321,5020010479,11151608978,22482362777,1740032,451074,1868761,4059867
2/28/23,LTSE (L),50984,4285,63787,119056,5940713.17,48775.54,4411818.532,10401307.24,689,48,643,1380
2/28/23,NYSE Chicago (M),15464280,17528198,16339319,49331797,915505826.7,3064652406,1812429124,5792587357,55375,4428,53500,113303
2/28/23,NYSE (N),1496164200,38094090,76034097,1610292387,70635745365,2736222829,3433878082,76805846277,3959239,168759,609131,4737129
2/28/23,NYSE Arca (P),207921409,305880522,393389516,907191447,8062598260,20798679435,13359757905,42221035600,2280947,1268515,3106774,6656236
2/28/23,NASDAQ (Q),499727119,168475189,1332052101,2000254409,22284904880,13698622164,64759779570,1.00743E+11,6499417,1106100,8345652,15951169
2/28/23,Members Exchange (U),148647845,51688453,154127995,354464293,4564058881,3378109930,5648199925,13590368736,1657279,321149,1437364,3415792
2/28/23,Investors Exchange (V),135073220,21990616,98367467,255431303,7310250440,1527697974,5309817566,14147765980,1922689,160208,1435250,3518147
2/28/23,NASDAQ PSX (X),16559209,9230843,19298560,45088612,818773252.5,846861787.7,1240017719,2905652759,218878,59356,221398,499632
2/28/23,BYX Equities (Y),46308798,27011709,38547707,111868214,1152018593,1339355480,1276844172,3768218245,425463,135074,352809,913346
2/28/23,BZX Equities (Z),184647195,90989937,194245423,469882555,7182679738,7316014429,7753750836,22252445003,2342309,548540,1943397,4834246
2/27/23,NYSE American (A),8463340,17849222,7507379,33819941,289926775.1,531303140.1,309842298.2,1131072213,95425,73475,71506,240406
2/27/23,NASDAQ BX (B),13302322,8520140,14901861,36724323,679845988.9,585848603.2,726146850.4,1991841442,315424,53344,250537,619305
2/27/23,NYSE National (C),22660438,11152227,17418221,51230886,630069369.5,535324698.9,513631359.8,1679025428,317488,66976,222854,607318
2/27/23,FINRA / Nasdaq TRF Chicago (DB),6096174,1992532,9931252,18019958,168291454.4,131116339.1,579973645,879381438.5,24111,6904,44270,75285
2/27/23,FINRA / NYSE TRF (DN),329986597,214846672,769356206,1314189475,7285790111,7573806961,30683661789,45543258861,864572,423114,1554483,2842169
2/27/23,FINRA / Nasdaq TRF Carteret (DQ),1148570809,505786530,1412829945,3067187284,51196923745,28097035569,53545280080,1.32839E+11,7887895,1657729,7029396,16575020
2/27/23,MIAX Pearl (H),45598733,45871249,48233207,139703189,939614530.3,2404114438,1749691725,5093420694,407257,201699,365968,974924
2/27/23,EDGA Equities (J),53235022,28309402,51082612,132627036,1749787003,1666475871,2160403743,5576666616,697994,173830,584396,1456220
2/27/23,EDGX Equities (K),205294074,98329151,299151495,602774720,5868704160,5082531689,10868779587,21820015436,1633466,448373,1757934,3839773
2/27/23,LTSE (L),66085,6877,137578,210540,7565409.06,98144.34,25682423.72,33345977.12,642,25,989,1656
2/27/23,NYSE Chicago (M),12724239,14202479,19294235,46220953,802077644.4,1700693075,1939462869,4442233589,52651,3491,49773,105915
2/27/23,NYSE (N),836163649,41968516,71356639,949488804,39671634785,2977682690,3231920869,45881238344,3588026,174821,556969,4319816
2/27/23,NYSE Arca (P),199776598,297139186,386631747,883547531,7816089413,19492560869,12959272227,40267922509,2163046,1210441,2942192,6315679
2/27/23,NASDAQ (Q),446722344,160733956,947256779,1554713079,20439204720,12777455915,47551583504,80768244139,5953277,1079006,7613891,14646174
2/27/23,Members Exchange (U),138185900,53887301,143606228,335679429,4230411189,3594935956,5261166380,13086513525,1513699,311577,1275424,3100700
2/27/23,Investors Exchange (V),124573680,19507465,95205724,239286869,6978844587,1356468451,5093699767,13429012805,1819773,155115,1330945,3305833
2/27/23,NASDAQ PSX (X),14185305,8986641,15496149,38668095,538696062,791404442.6,1037408139,2367508643,178835,52293,179801,410929
2/27/23,BYX Equities (Y),39966536,26813795,34555343,101335674,976763144.3,1355797732,1148322317,3480883193,388358,128235,312754,829347
2/27/23,BZX Equities (Z),169666049,94410161,189772962,453849172,6624154944,7298017576,7395747933,21317920453,2254443,540667,1894288,4689398
2/24/23,NYSE American (A),8653761,20892530,7940177,37486468,322089762.5,618786942.1,374618116.5,1315494821,108500,89886,83990,282376
2/24/23,NASDAQ BX (B),15101809,10557523,15381222,41040554,747751988.2,694409607.1,903335983,2345497578,323602,64721,263222,651545
2/24/23,NYSE National (C),23459439,12677659,19014083,55151181,693563408.4,558327290.3,613364283.4,1865254982,349363,78435,253056,680854
2/24/23,FINRA / Nasdaq TRF Chicago (DB),6729330,2550741,11102100,20382171,222263547.6,171322281.7,542089602.1,935675431.4,27349,10125,46267,83741
2/24/23,FINRA / NYSE TRF (DN),292718600,267059469,702739457,1262517526,8158894733,8940900505,30744731158,47844526397,871147,559580,1606030,3036757
2/24/23,FINRA / Nasdaq TRF Carteret (DQ),1134548070,583439827,1388131753,3106119650,50570650252,34311728300,56991858020,1.41874E+11,7957546,2143791,7274609,17375946
2/24/23,MIAX Pearl (H),47376549,61048351,54829313,163254213,912140444.2,3060531507,2262857345,6235529296,392922,250730,391746,1035398
2/24/23,EDGA Equities (J),55608822,35396633,55575882,146581337,1832459020,1925537309,2852226276,6610222604,738840,209472,648420,1596732
2/24/23,EDGX Equities (K),203765719,126209682,282768291,612743692,6347457846,6548924567,12053649625,24950032038,1728533,580566,1897311,4206410
2/24/23,LTSE (L),62768,3236,64295,130299,8297608.062,88947.95,8424814.788,16811370.8,789,21,923,1733
2/24/23,NYSE Chicago (M),13025146,14322018,23235170,50582334,999899106.2,1420320791,2336420341,4756640238,66846,5158,58709,130713
2/24/23,NYSE (N),860235558,55065038,75771060,991071656,41717301547,3981538729,3810250324,49509090599,3876840,222231,618237,4717308
2/24/23,NYSE Arca (P),199128246,397012985,383188927,979330158,8161624420,26897164170,15411226237,50470014828,2245117,1628118,3192376,7065611
2/24/23,NASDAQ (Q),483718389,205894778,995306208,1684919375,22228745919,15817220541,53950887666,91996854126,6412635,1383804,8393281,16189720
2/24/23,Members Exchange (U),144457716,68358021,146690138,359505875,4451022691,4399304027,6166979130,15017305847,1557102,386345,1379366,3322813
2/24/23,Investors Exchange (V),130335184,26531730,94044689,250911603,7465656966,1768305852,5616961726,14850924544,1787682,181290,1337449,3306421
2/24/23,NASDAQ PSX (X),15298624,13472215,18603133,47373972,709359727.2,1107934984,1298807973,3116102684,205086,75479,220002,500567
2/24/23,BYX Equities (Y),41376798,34921611,36740603,113039012,1080408746,1836845460,1436473199,4353727406,402993,166890,337216,907099
2/24/23,BZX Equities (Z),176986102,115205795,177683415,469875312,7185447928,8907785958,9131328668,25224562555,2352620,672268,1953439,4978327
2/23/23,NYSE American (A),8392062,18356773,8514939,35263774,320725655.8,587692546,373499939.3,1281918141,97422,74616,80370,252408
2/23/23,NASDAQ BX (B),14485169,9289357,14876001,38650527,705587936.1,701716599.9,889340624.3,2296645160,310987,61623,259741,632351
2/23/23,NYSE National (C),22296094,11886833,19393769,53576696,659949905.3,518784068.8,664526586.7,1843260561,315647,72801,243615,632063
2/23/23,FINRA / Nasdaq TRF Chicago (DB),6313657,2397105,11164730,19875492,204672009,153588218.9,797522377.9,1155782606,26881,7563,56353,90797
2/23/23,FINRA / NYSE TRF (DN),340628413,262165864,770391445,1373185722,8191299696,9345862021,37334665904,54871827621,917293,474498,1704298,3096089
2/23/23,FINRA / Nasdaq TRF Carteret (DQ),1181680561,528207953,1483578170,3193466684,51787014682,30155610550,65053793406,1.46996E+11,7909720,1716494,7521932,17148146
2/23/23,MIAX Pearl (H),45527995,58232117,51902270,155662382,873961812.9,3060913519,2125692762,6060568094,380530,246516,379256,1006302
2/23/23,EDGA Equities (J),54934810,34118653,55112484,144165947,1786933354,2025476224,2730790724,6543200302,734599,207530,651925,1594054
2/23/23,EDGX Equities (K),206046123,119267071,306992928,632306122,6365422156,6533133156,13540273415,26438828727,1709862,544844,1986278,4240984
2/23/23,LTSE (L),74388,7405,60569,142362,9541935.64,2827342.83,6271827.962,18641106.43,814,87,805,1706
2/23/23,NYSE Chicago (M),14101356,13558814,19697585,47357755,850115920.1,1354896476,1831621109,4036633505,67235,5161,59225,131621
2/23/23,NYSE (N),854992943,49830652,76320181,981143776,41463044830,3528988446,4094278992,49086312268,3924937,219375,638709,4783021
2/23/23,NYSE Arca (P),205013704,355091253,388633112,948738069,8046833063,22879187390,16945505136,47871525590,2233306,1505410,3242112,6980828
2/23/23,NASDAQ (Q),476691478,191190638,984834785,1652716901,22003444060,15675351025,56680998397,94359793482,6358666,1302923,8710199,16371788
2/23/23,Members Exchange (U),142135567,67849201,146301486,356286254,4383617933,4422675323,6583692971,15389986227,1541789,365340,1404242,3311371
2/23/23,Investors Exchange (V),129306325,23005229,104305754,256617308,7328001917,1750058949,6518368703,15596429570,1767044,161168,1394046,3322258
2/23/23,NASDAQ PSX (X),15121983,12394262,20032806,47549051,693483838.5,1151960402,1457322089,3302766330,211086,76514,243146,530746
2/23/23,BYX Equities (Y),41129625,31265583,36433402,108828610,1053314525,1642842478,1548299946,4244456949,397218,148212,344833,890263
2/23/23,BZX Equities (Z),167010449,111176375,186007649,464194473,6795875482,8698517228,9926444966,25420837676,2199058,644188,2000671,4843917
2/22/23,NYSE American (A),10094026,19284106,8707698,38085830,374255152.7,559699481.9,350000002.8,1283954637,111323,82140,88393,281856
2/22/23,NASDAQ BX (B),15466898,9292481,15772052,40531431,702936533.5,545392541.5,880773406.4,2129102481,327206,58947,265584,651737
2/22/23,NYSE National (C),22996386,12130618,19241444,54368448,661942380.2,518336299.3,611932783.1,1792211463,324926,70334,247062,642322
2/22/23,FINRA / Nasdaq TRF Chicago (DB),6012054,2177495,11340581,19530130,217042703.1,151182975.3,778469105.7,1146694784,25252,7296,53700,86248
2/22/23,FINRA / NYSE TRF (DN),336599393,249117895,770133213,1355850501,7249256639,8311301969,37026338104,52586896712,861293,477694,1667565,3006552
2/22/23,FINRA / Nasdaq TRF Carteret (DQ),1210709473,683295514,1505597733,3399602720,53132814797,40551419706,65400999324,1.59085E+11,8040139,1947483,7227176,17214798
2/22/23,MIAX Pearl (H),44392206,48362598,46097618,138852422,852223686.9,2105398761,1691220003,4648842451,391549,183503,367392,942444
2/22/23,EDGA Equities (J),56669597,28624717,53423806,138718120,1751915013,1365291244,2057210569,5174416826,737632,166637,620467,1524736
2/22/23,EDGX Equities (K),196900279,109189102,283119804,589209185,5625811744,5632684359,11692681772,22951177875,1594646,502093,1786850,3883589
2/22/23,LTSE (L),53824,2069,119303,175196,7581468.62,39067.75,9602026.379,17222562.75,730,24,982,1736
2/22/23,NYSE Chicago (M),14827448,14547783,15712570,45087801,1236896041,1898821739,1776691392,4912409172,67813,6353,57518,131684
2/22/23,NYSE (N),920045194,48362028,74308307,1042715529,43094229331,3162529768,3303161621,49559920721,3948029,189995,582968,4720992
2/22/23,NYSE Arca (P),212379152,338733986,382105030,933218168,7648407806,21455060995,14677548678,43781017479,2284195,1462362,3066627,6813184
2/22/23,NASDAQ (Q),475420623,184154393,1027321319,1686896335,21655013215,13731345248,53871305247,89257663710,6421563,1241771,8473899,16137233
2/22/23,Members Exchange (U),144930126,61106574,139054057,345090757,4213437462,3621651313,5564872059,13399960834,1521937,337530,1310281,3169748
2/22/23,Investors Exchange (V),127763840,26858003,96748966,251370809,7242821993,1793330646,5706546686,14742699325,1810790,180167,1383250,3374207
2/22/23,NASDAQ PSX (X),14663912,11908698,17421097,43993707,645113130.7,974832260,1133458880,2753404270,194414,72901,205111,472426
2/22/23,BYX Equities (Y),42557449,28495221,36061601,107114271,1044375517,1384057760,1310746744,3739180022,412473,138677,343189,894339
2/22/23,BZX Equities (Z),170328523,109491974,176604016,456424513,6665994943,7624603092,8114857918,22405455953,2187767,616110,1875833,4679710
2/21/23,NYSE American (A),9882669,22836627,9504933,42224229,453990916.7,650860346.3,412541116.5,1517392379,128030,86870,101452,316352
2/21/23,NASDAQ BX (B),15136428,9498743,17932142,42567313,741559865.1,556834704.4,886878368.6,2185272938,324545,60491,275161,660197
2/21/23,NYSE National (C),22964937,11235752,21776587,55977276,702695913.5,480125824,658501991.5,1841323729,341553,71911,270769,684233
2/21/23,FINRA / Nasdaq TRF Chicago (DB),7958837,2815360,12739721,23513918,280622453.6,144331747.1,737392549.9,1162346751,32450,9614,54026,96090
2/21/23,FINRA / NYSE TRF (DN),323964121,275285314,800312918,1399562353,8510259278,8880188340,33989134117,51379581736,997190,580737,1777946,3355873
2/21/23,FINRA / Nasdaq TRF Carteret (DQ),1222938743,742415752,1603715450,3569069945,56548586953,43400747146,64787612557,1.64737E+11,8743161,2376200,8075476,19194837
2/21/23,MIAX Pearl (H),44081232,42200494,48430674,134712400,914731863.5,1779345535,1541120563,4235197961,411639,186936,391934,990509
2/21/23,EDGA Equities (J),55080360,27058724,55008862,137147946,1851556135,1190721392,2071741656,5114019183,753476,163303,641719,1558498
2/21/23,EDGX Equities (K),207430839,114023881,323383002,644837722,6393247977,5165781500,11333784907,22892814384,1771855,531734,1952792,4256381
2/21/23,LTSE (L),47368,2083,129702,179153,5782859.01,184986.74,10548858.32,16516704.07,651,25,1032,1708
2/21/23,NYSE Chicago (M),14742732,13441882,15075351,43259965,1147728347,1515678186,1695707951,4359114484,60120,7455,56295,123870
2/21/23,NYSE (N),975349071,40621447,79048599,1095019117,48276949005,2620351111,3355958558,54253258673,3970488,172359,618130,4760977
2/21/23,NYSE Arca (P),207747841,351791703,419664080,979203624,8576215778,21976798525,14484399897,45037414200,2394988,1488270,3276165,7159423
2/21/23,NASDAQ (Q),469877816,171616353,1112588236,1754082405,21942499797,12734531105,58016670369,92693701270,6387717,1147977,8704327,16240021
2/21/23,Members Exchange (U),134841796,60352438,159103243,354297477,4359569643,3648035813,5696664120,13704269576,1511836,357890,1388167,3257893
2/21/23,Investors Exchange (V),134672319,27351112,109332867,271356298,7905018103,2021233786,5874017753,15800269642,1860701,194891,1379487,3435079
2/21/23,NASDAQ PSX (X),12822827,10429157,16852414,40104398,553034907.7,826854016.7,982615177.3,2362504102,188804,64776,211016,464596
2/21/23,BYX Equities (Y),42698138,31357915,38523775,112579828,1072215577,1425672301,1216694554,3714582432,422267,150504,365141,937912
2/21/23,BZX Equities (Z),173271514,99029930,185880772,458182216,6983558676,6921942963,7934161193,21839662832,2325534,588541,1985083,4899158
2/17/23,NYSE American (A),9191302,23975833,8547139,41714274,352594906,585644127.9,359144120.2,1297383154,100986,90238,79072,270296
2/17/23,NASDAQ BX (B),13820678,9449695,15579845,38850218,702587597.7,601446438.2,815956603.4,2119990639,307978,61891,251587,621456
2/17/23,NYSE National (C),21392390,11209435,18842131,51443956,666339377.1,519163428.7,607973205.5,1793476011,305407,76511,240208,622126
2/17/23,FINRA / Nasdaq TRF Chicago (DB),6403317,2833415,12890550,22127282,241702829.9,149816435.8,805237347.5,1196756613,28339,9308,54756,92403
2/17/23,FINRA / NYSE TRF (DN),295679081,288648803,861309809,1445637693,8566063068,9185946081,38661439722,56413448871,887344,557769,1807029,3252142
2/17/23,FINRA / Nasdaq TRF Carteret (DQ),1233172166,641214606,1572564434,3446951206,61256953702,38775914743,65097105054,1.6513E+11,7966834,2018599,7444036,17429469
2/17/23,MIAX Pearl (H),44198536,40029019,47576719,131804274,953685893.4,1772093937,1564749718,4290529548,402518,189209,371566,963293
2/17/23,EDGA Equities (J),52574242,28901093,52309450,133784785,1802601638,1309933937,2092432606,5204968182,702018,182096,612179,1496293
2/17/23,EDGX Equities (K),191176951,119241336,313826480,624244767,6519172006,5432254459,12115583069,24067009533,1650178,544680,1824932,4019790
2/17/23,LTSE (L),60489,14652,61196,136337,5446058.86,4919445.33,6305025.204,16670529.39,511,168,797,1476
2/17/23,NYSE Chicago (M),18344821,14825642,20761316,53931779,1634639266,2098855148,2802117138,6535611552,59617,6284,55427,121328
2/17/23,NYSE (N),936816043,43248340,78071311,1058135694,48528741860,2683351234,3648552423,54860645517,3830329,184464,599785,4614578
2/17/23,NYSE Arca (P),192843875,348546424,387918676,929308975,8312912442,20127736549,14495683590,42936332582,2210828,1474456,3004781,6690065
2/17/23,NASDAQ (Q),466846364,180110618,1053616048,1700573030,23370926576,13292610285,55947404234,92610941096,6428247,1194289,8256905,15879441
2/17/23,Members Exchange (U),131546471,58209749,158595312,348351532,4417823889,3353379806,5959185486,13730389180,1448664,323406,1314103,3086173
2/17/23,Investors Exchange (V),129966483,26013516,96702765,252682764,8114042249,1784040069,6056720419,15954802737,1801581,183831,1325193,3310605
2/17/23,NASDAQ PSX (X),12777961,10965541,18660143,42403645,588873821.5,960975257.7,1195468279,2745317358,179569,65440,212138,457147
2/17/23,BYX Equities (Y),40578302,31962923,37660203,110201428,1067628288,1426162005,1311226250,3805016544,381583,164125,344409,890117
2/17/23,BZX Equities (Z),167376404,105209969,187868261,460454634,7542455051,7232412863,8990307829,23765175744,2306344,612303,1987313,4905960
2/16/23,NYSE American (A),9271339,22051096,8394398,39716833,390599517.4,561871886.6,456971246.3,1409442650,106183,85568,84568,276319
2/16/23,NASDAQ BX (B),15164764,11173634,18436447,44774845,762425460.7,748745702.1,1052644045,2563815208,310326,66665,262670,639661
2/16/23,NYSE National (C),22604169,13873957,20225913,56704039,666908172.4,568634268.1,686246901.1,1921789342,308726,80066,244793,633585
2/16/23,FINRA / Nasdaq TRF Chicago (DB),7843726,2315508,12528021,22687255,262183788.8,127935959.4,712995145.1,1103114893,34018,7358,58435,99811
2/16/23,FINRA / NYSE TRF (DN),381202277,255415887,894099151,1530717315,9325116391,8572231552,41587866213,59485214155,1057996,492550,1960751,3511297
2/16/23,FINRA / Nasdaq TRF Carteret (DQ),1200635698,610368999,1646004507,3457009204,53141904229,33794023783,70149427368,1.57085E+11,8004244,1978780,7659875,17642899
